Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,APPLICATION,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,,APPLICATION,APPLICATION
STSRCWB080,W2008,SUNSET,JP - Tsukuba,API,Production,,#N/A,,,,,,SUNSET,DL360 G6,,,IBM??DC A? 4F,#N/A,#N/A
STSRCWB090,W2008,SUNSET,JP - Tsukuba,API,Production,,#N/A,,,,,,SUNSET,DL360 G6,,,IBM??DC A? 4F,#N/A,#N/A
STSRCWBA90,W2003 R2,EXIT,JP - Tsukuba,API,Production,,#N/A,,,,,,EXIT,DL380 G5,,,IBM??DC A? 4F,#N/A,#N/A
TM1SERVER,W2000,EXIT,US - BLD,AUS,Production,AST TM1 Finance Prod App Server,#N/A,SILVER,HP,Proliant BL20 G1,230040-B21,8J2CJQX16038,EXIT,BL20 G1,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,??? 1F,#N/A,#N/A
TS0010DEFR,W2003,EXIT,DE - DCS,APEL,Production,Esprit,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0020DEFR,W2003,EXIT,DE - DCS,APEL,Production,General,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0030DEFR,W2003,EXIT,DE - DCS,APEL,Production,"Hyperion, Zeus, VISP",#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0040DEFR,W2003,EXIT,DE - DCS,APEL,Production,"Hyperion, Zeus, VISP",#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0080DEFR,W2003,EXIT,DE - DCS,APEL,Production,Pharmamed/Congress,#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS010NLME11,W2003,EXIT,NL - Meppel,EUTD,Production,AST_SERVICE_EBR_MEPPEL_CITRIX_PRD,#N/A,SILVER,HP,Proliant DL380 G6,491335-421,CZC93449QY,SUNSET,DL380 G6,Astellas Pharma Europe B.V. Hogemaat 2 7940 AA Meppel,Netherlands / AA Meppel,IBM??DC A? 4F,#N/A,#N/A
TS0110DEFR,W2003,EXIT,DE - DCS,APEL,Production,Watson LIMS,#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0120DEFR,W2003,EXIT,DE - DCS,APEL,Production,Watson LIMS,#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0130DEFR,W2003,EXIT,DE - DCS,APEL,Validation,Watson LIMS,#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0150DEFR,W2003,EXIT,DE - DCS,APEL,Development,"Hyperion, Zeus, VISP",#N/A,Gold,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,DCS Franfurt,"DCS, Germany Frankfurt",,#N/A,#N/A
TS020NLME11,W2003,EXIT,NL - Meppel,EUTD,Production,AST_SERVICE_EBR_MEPPEL_CITRIX_PRD,#N/A,SILVER,HP,Proliant DL380 G6,491335-421,CZC93449VP,SUNSET,DL380 G6,Astellas Pharma Europe B.V. Hogemaat 2 7940 AA Meppel,Netherlands / AA Meppel,IBM??DC A? 4F,#N/A,#N/A
TS0250DEFR,W2003,EXIT,DE - DCS,APEL,Production,Citrix XenApp XML/ZDC 5 Server,#N/A,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCS, Germany Frankfurt",,#N/A,#N/A
TS0260DEFR,W2008 R2,SUNSET,DE - DCS,APEL,Production,Citrix XenApp XML/ZDC 5 Server,#N/A,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,"DCS, Germany Frankfurt",,#N/A,#N/A
TS030NLME11,W2003,EXIT,NL - Meppel,EUTD,Production,AST_SERVICE_EBR_MEPPEL_CITRIX_PRD,#N/A,SILVER,HP,Proliant DL380 G6,491335-421,CZC93449WB,SUNSET,DL380 G6,Astellas Pharma Europe B.V. Hogemaat 2 7940 AA Meppel,Netherlands / AA Meppel,IBM??DC A? 4F,#N/A,#N/A
TS040IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Citrix 1 Server (MES),#N/A,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,,#N/A,#N/A
TS040NLME11,W2003,EXIT,NL - Meppel,EUTD,QAS,AST_SERVICE_EBR_MEPPEL_CITRIX_QAS,#N/A,SILVER,HP,Proliant DL380 G6,491335-421,CZC92820TW,SUNSET,DL380 G6,Astellas Pharma Europe B.V. Hogemaat 2 7940 AA Meppel,MEPPLE Netherland,IBM??DC A? 4F,#N/A,#N/A
TS080IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Citrix 1 Server (Serialisation),#N/A,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,,#N/A,#N/A
TS220IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Empower 3 Citrix Server,#N/A,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,,#N/A,#N/A
USBDQAD010ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,vStorage (TSM Proxy server),#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
usbdqad010aslxa,AIX 7.1,MAINSTREAM,US - BLD,AUS,,,#N/A,,IBM,8205,E6C,,MAINSTREAM,P740,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQAD020ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,vStorage (TSM Proxy server),#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQAV050ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,"SEPM Server, Symantec Endpoint Protection",#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USBDQBH000ASLWA,W2008 R2,SUNSET,US - BLD,AUS,Production,Boulder BCAAA Server # 1,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQBU010ASLWA,W2008 R2,SUNSET,US - BLD,AUS,Prod,Bluecoat Agent server,#N/A,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Boulder,IBM??DC 7F,#N/A,#N/A
USBDQCA000ASL0A,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm -IBM-RA-ASTELLAS,#N/A,IBM,IBM,x3650 M3,7945-AC1,KQ4B3VK,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC 7F,#N/A,#N/A
USBDQCA010ASL0A,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm -IBM-RA-ASTELLAS,#N/A,IBM,IBM,x3650 M3,7945-AC1,KQ4B3XD,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC 7F,#N/A,#N/A
usbdqdb130aslxa,RHEL 5,EXIT,US - BLD,AUS,Production,SHARED ORACLE SERVER,#N/A,,IBM,IBM  x3650 M3,IBM  x3650 M3,KQ7B0RY,SUNSET,X3650 M3,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USBDQEX000ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6A4B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQEX010ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6A1B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQEX020ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6A9B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQEX030ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6A7B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQEX040ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6A5B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQEX050ASLGA,ESX 5.1,SUNSET,US - BLD,AUS,Production,ESXi Host -10.206.184.20 (VC),#N/A,IBM,IBM,10x,7863,10B6ABB,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
usbdqhm000aslfa,AIX 6.1,EXIT,DE - DCO,APEL,,,#N/A,,IBM,IBM P260,,,SUNSET,P260,,DCO,,#N/A,#N/A
USBDQPC000ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,SSPC storage,#N/A,IBM,IBM,x3550,2805-MC4,7511946,EXIT,X3550 M2,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B? B1,#N/A,#N/A
USBDQSC000ASLAA,W2008 R2,SUNSET,US - BLD,AUS,,TCP,#N/A,IBM,IBM,x3650 M4,7915-AC1,KQ3D7D1,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQTG000ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,ITM Monitoring Software Asset Scanning Patch Mgmt & Health Checking SRM Performance & Capacity-Boulder RTEMS#1,#N/A,IBM,IBM,x3550 M4,7914-AC1,KQ9H391,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQTG010ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,ITM Monitoring Software Asset Scanning Patch Mgmt & Health Checking SRM Performance & Capacity-Boulder RTEMS#2,#N/A,IBM,IBM,x3550 M4,7914-AC1,KQ9H393,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B? B1,#N/A,#N/A
USBDQVX000ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,Vcenter Server,#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USBDQVX010ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,VUM,#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USBDQVX020ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,VcenterSQL server,#N/A,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B? B1,#N/A,#N/A
USDADASAPPVW02,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Excel Report Generation Prod App Virtual Server,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASAPPVW05,W2003,EXIT,US - BLD,AUS,Production,AST ClinTrial Prod App Virtual Server,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASBPPW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC Prod Server,#N/A,GOLD,IBM,x3550 M3,7944,KQ0CB69,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,,#N/A,#N/A
USDADASCGPW01,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod App Server,#N/A,SILVER,IBM,x3550 M3,7944-AC1,KQ0CB73,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,,#N/A,#N/A
USDADASCGPW02,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod App Server,#N/A,SILVER,IBM,x3550 M3,7944-AC1,KQ0CB76,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,,#N/A,#N/A
USDADASCMPVL0,RHEL 5,EXIT,US - BLD,AUS,Application,AST PROD  MODELN,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASCMPVL1,RHEL 5.11,EXIT,US - BLD,AUS,Application,AST PROD  MODELN,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
usdadasdbpcl1,RHEL 5,EXIT,US - BLD,AUS,Production,AST ORACLE PROD DB SERVER,#N/A,,HP,HP Proliant DL580 G5,DL580 G5,USE848N0MS,SUNSET,DL580 G5,,IBM Boulder,B? B1,#N/A,#N/A
USDADASDBPUL01,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  Sybase Database,#N/A,,HP,HP Proliant DL380 G5, DL380 G5,2UX75201N9,EXIT,DL380 G5,,IBM Boulder,B? B1,#N/A,#N/A
USDADASDBPW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC SQL Production DB Server Cluster node,#N/A,SILVER,IBM,x3650 M3,7945,KQ5M8RY,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,,#N/A,#N/A
USDADASDBPW02,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC SQL Production DB Server Cluster node,#N/A,SILVER,IBM,x3650 M3,7945,06HGND7,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,,#N/A,#N/A
USDADASDOPUL01,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD ADMS,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASDOPVL1,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  ADMS,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASDOPVL2,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  ADMS,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASDOPVL3,RHEL 5,EXIT,US - BLD,AUS,Production,"AST PROD  ADMS, ARBR/AWLite",#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASDSBUL01,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  BIM DW Backup,#N/A,,HP,HP ProLiant DL380 G7,DL380 G7,2M213700JT,MAINSTREAM,DL380 G7,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASDSPUL01,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  Data Stage,#N/A,,HP,HP ProLiant DL385 G7,DL385 G7,2M212501KU,SUNSET,DL385 G7,,IBM Boulder,,#N/A,#N/A
USDADASDWPW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Active batch server,#N/A,SILVER,HP,Proliant DL380 G7,Unknown,2M213500L0,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASEAPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASEAPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B? B1,#N/A,#N/A
USDADASEAPVW01,W2003,EXIT,US - BLD,AUS,Production,AST Prod Web Reports,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASECPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,#N/A,,HP,HP Proliant DL380 G8,DL380 G11,2M24102MWJ,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASECPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,#N/A,,HP,HP Proliant DL380 G8,DL380 G12,2M24010174,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASECPVW01,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress ISI Agent,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASECPVW02,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress ISI Agent,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASECPVW03,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress  Web,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASEZPVW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST EZLobby Prod Application Server,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASFCPVW01,W2003,EXIT,US - BLD,AUS,Production,AST FCG Prod App Server,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASFFPVW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST ForeFront Prod App Virtual Server,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASFSCVW00,W2003,EXIT,US - BLD,AUS,Production,AST PROD Archiving / GAMS,#N/A,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASRSPVW01,W2003,EXIT,US - BLD,AUS,Production,AST Readsoft Prod App Virtual Server,#N/A,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASSAPL01,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP SERIALIZATION,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSAPL02,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP SERIALIZATION,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSAPL03,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP SERIALIZATION,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,????? 4F,#N/A,#N/A
USDADASSAPL04,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP SERIALIZATION,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B? B1,#N/A,#N/A
USDADASSAPL40,RHEL 6,EXIT,US - BLD,AUS,Production,AST PROD  SAP BI/BW,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSAPL41,RHEL 6,EXIT,US - BLD,AUS,Production,AST PROD  SAP BI/BW,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSAPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSAPL43,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSAPVW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP Brazil Financial Prod Virtual Server,#N/A,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,,#N/A,#N/A
USDADASSBPCL0,RHEL 5,EXIT,US - BLD,AUS,Production,AST SAP SRM/SOLMAN PROD DB SERVER,#N/A,,HP,HP Proliant DL580 G5, DL580 G5,USE839NBM2,SUNSET,DL580 G5,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
usdadassbpcl1,RHEL 6.5,EXIT,US - BLD,AUS,Misc,SAP HP QUALITY CENTER (HPQC),#N/A,,HP,HP Proliant DL580 G5,DL580 G5,Virtual,SUNSET,DL580 G5,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSBPL01,RHEL 5,EXIT,US - BLD,AUS,Production,AST SAP SERIALIZATION PROD DB SERVER,#N/A,,HP,HP Proliant DL580 G7,DL580 G7,MXQ1360B24,MAINSTREAM,DL580 G7,,IBM Boulder,B? B1,#N/A,#N/A
USDADASSBPL02,RHEL 5,EXIT,US - BLD,AUS,Production,AST SAP SERIALIZATION PROD DB SERVER,#N/A,,HP,HP Proliant DL580 G7,DL580 G7,MXQ1490L3W,MAINSTREAM,DL580 G7,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL40,RHEL 6,EXIT,US - BLD,AUS,Production,AST SAP BI/CI PROD SERVER,#N/A,,HP,HP Proliant DL380 G8,DL380 G9,2m234801k1,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM DB,#N/A,,HP,HP Proliant DL380 G8,DL380 G19,2M24010173,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM CI,#N/A,,HP,HP Proliant DL380 G8,DL380 G17,2M2411000B,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL43,RHEL 6.5,EXIT,US - BLD,AUS,Production,AST PROD  SAP GRC,#N/A,,HP,HP Proliant DL380 G8,DL380 G8,2M235200B5   ,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL44,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP Solution Manager,#N/A,,HP,HP Proliant DL380 G8,DL380 G8,2M2411000D,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSBPL45,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP  Content,#N/A,,HP,HP Proliant DL380 G8,DL380 G8,2M235200BD,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL46,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SLD,#N/A,,HP,HP Proliant DL380 G8,DL380 G15,2M235200B3,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSBPL47,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SLD  Standby,#N/A,,HP,HP Proliant DL380 G8,DL380 G16,2M24120291,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL48,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP Vertex,#N/A,,HP,HP Proliant DL380 G8,DL380 G21,2M235200B4,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL49,RHEL 5,EXIT,US - BLD,AUS,Production,AST PROD  SAP MDG,#N/A,,HP,HP Proliant DL380 G8,DL380 G8,2M235200B2,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
USDADASSBPL50,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP TREX,#N/A,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,QC? 1F,#N/A,#N/A
USDADASSPPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW Portal,#N/A,,HP,HP Proliant DL380 G8,DL380 G13,2M235101WN,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSPPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW Portal,#N/A,,HP,HP Proliant DL380 G8,DL380 G14,2M24102MWK,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC 7F,#N/A,#N/A
USDADASSPPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM DB  Portal,#N/A,,HP,HP Proliant DL380 G8,DL380 G20,2M234801K8,MAINSTREAM,DL380 G8,,IBM Boulder,IBM??DC A? 4F,#N/A,#N/A
