Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,
usbdqdb130aslxa,RHEL 5,EXIT,US - BLD,AUS,Production,SHARED ORACLE SERVER,,IBM,IBM  x3650 M3,IBM  x3650 M3,KQ7B0RY,SUNSET,X3650 M3,,IBM Boulder,IBM__DC 7F
USDADASCMPVL1,RHEL 5.11,EXIT,US - BLD,AUS,Application,AST PROD  MODELN,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
USDADASSBPL40,RHEL 6,EXIT,US - BLD,AUS,Production,AST SAP BI/CI PROD SERVER,,HP,HP Proliant DL380 G8,DL380 G9,2m234801k1,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASSPPL44,RHEL 6,EXIT,US - BLD,AUS,Production,AST SAP BI/CI PROD PORTAL SERVER,,HP,HP Proliant DL380 G8,DL380 G10,2M24020GRB,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
USDADASSAPL40,RHEL 6,EXIT,US - BLD,AUS,Production,AST PROD  SAP BI/BW,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
USDADASSAPL41,RHEL 6,EXIT,US - BLD,AUS,Production,AST PROD  SAP BI/BW,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
USDADASSBPL43,RHEL 6.5,EXIT,US - BLD,AUS,Production,AST PROD  SAP GRC,,HP,HP Proliant DL380 G8,DL380 G8,2M235200B5   ,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP381,RHEL 6.5,EXIT,US - BLD,AUS,Production,MDP,,HP,HP Proliant DL380 G8,DL380 G8,2M235200B7,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP382,RHEL 6.5,EXIT,US - BLD,AUS,Production,MDP,,HP,HP Proliant DL380 G8,DL380 G8,2M234801K2,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
usdadassbpcl1,RHEL 6.5,EXIT,US - BLD,AUS,Misc,SAP HP QUALITY CENTER (HPQC),,HP,HP Proliant DL580 G5,DL580 G5,Virtual,SUNSET,DL580 G5,,IBM Boulder,IBM__DC 7F
aspwbudcapm10,RHEL 6.5,EXIT,US - BLD,AUS,Misc,MDM QUALITY STAGE,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
aspwbudcapm20,RHEL 6.5,EXIT,US - BLD,AUS,Misc,MDM APP SERVER,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
aspwbudcapr40,RHEL 6.5,EXIT,US - BLD,AUS,QA/UAT,RDM APPLICATION SERVER 1 PROD,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
fhiftp,RHEL 6.5,EXIT,US - BLD,AUS,,Linux FTP Server,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCVS050,RHEL 6.5,EXIT,US - BLD,AUS,Production,,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASQRDUDCAP100,RHEL 6.5,EXIT,US - BLD,AUS,PROD,SAP Fiori Gateway,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC 7F
USDADASSBPL44,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP Solution Manager,,HP,HP Proliant DL380 G8,DL380 G8,2M2411000D,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASECPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,,HP,HP Proliant DL380 G8,DL380 G11,2M24102MWJ,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASECPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,,HP,HP Proliant DL380 G8,DL380 G12,2M24010174,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASSPPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW Portal,,HP,HP Proliant DL380 G8,DL380 G13,2M235101WN,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASSPPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW Portal,,HP,HP Proliant DL380 G8,DL380 G14,2M24102MWK,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASSBPL46,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SLD,,HP,HP Proliant DL380 G8,DL380 G15,2M235200B3,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC 7F
USDADASSBPL47,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SLD  Standby,,HP,HP Proliant DL380 G8,DL380 G16,2M24120291,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASSBPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM CI,,HP,HP Proliant DL380 G8,DL380 G17,2M2411000B,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASSPPL43,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM CI  Portal,,HP,HP Proliant DL380 G8,DL380 G18,2M240401PD,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASSBPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM DB,,HP,HP Proliant DL380 G8,DL380 G19,2M24010173,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASSPPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM DB  Portal,,HP,HP Proliant DL380 G8,DL380 G20,2M234801K8,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASSBPL48,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP Vertex,,HP,HP Proliant DL380 G8,DL380 G21,2M235200B4,MAINSTREAM,DL380 G8,,IBM Boulder,IBM__DC A_ 4F
USDADASDOPUL01,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD ADMS,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASEAPL40,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASEAPL41,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP ECC,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
USDADASSPPL45,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW PORTAL,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
USDADASSPPL46,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP NW PORTAL,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASSAPL42,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASSAPL43,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP SRM,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
USDADASSBPL50,RHEL 6.7,EXIT,US - BLD,AUS,Production,AST PROD  SAP TREX,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,QC_ 1F
ASPWBUDCAP080,RHEL 6.7,EXIT,US - BLD,AUS,Production,ADMS-PRODUCTION,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCWB050,RHEL 6.7,EXIT,US - BLD,AUS,Production,ADMS-PRODUCTION,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCWB060,RHEL 6.7,EXIT,US - BLD,AUS,Production,ADMS-PRODUCTION,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP340,RHEL 6.7,EXIT,US - BLD,AUS,PROD,,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP350,RHEL 6.7,EXIT,US - BLD,AUS,PROD,,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP360,RHEL 6.7,EXIT,US - BLD,AUS,PROD,,,VM,Virtual,PureFlex,IBM PureFlex 8737-8DU,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
ASPWBUDCAP230,RHEL 6.7,EXIT,US - BLD,AUS,Prod,PROD ControlM App1,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
ASPWBUDCAP240,RHEL 6.7,EXIT,US - BLD,AUS,Prod,PROD ModelN App1,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
ASPWBUDCAP250,RHEL 6.7,EXIT,US - BLD,AUS,Prod,PROD ModelN App2,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,B_ B1
ASPWBUDCAP260,RHEL 6.7,EXIT,US - BLD,AUS,Prod,PROD ModelN App3,,VM,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,,IBM Boulder,IBM__DC A_ 4F
aspwbudcap390,RHEL 6.7,EXIT,US - BLD,AUS,Production,MODEL N,,IBM,IBM X3650 M3,7945-AC1,KQ5M8TL,SUNSET,X3650 M3,,IBM Boulder,IBM__DC 7F
aspwbudcdb040,RHEL 6.7,EXIT,US - BLD,AUS,Prod,PROD ModelN DB1,,IBM,IBM X3650 M4,IBM X3650 M4,E2GR773,MAINSTREAM,X3650 M4,,IBM Boulder,B_ B1
TM1SERVER,W2000,EXIT,US - BLD,AUS,Production,AST TM1 Finance Prod App Server,SILVER,HP,Proliant BL20 G1,230040-B21,8J2CJQX16038,EXIT,BL20 G1,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,___ 1F
ASTGMPA1,W2003,EXIT,US - BLD,AUS,Production,AST PROD  GMSIS ASKUS,SILVER,HP,Proliant DL360  G5,Unknown,MXQ734017P,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,___ 1F
SAPUSHQZWB010,W2003,EXIT,US - BLD,AUS,Production,AST Argus DR Web Server,SILVER,HP,Proliant DL360 G5,Unknown,MXQ7410226,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
SAPUSHQZWB020,W2003,EXIT,US - BLD,AUS,Production,AST Argus Insight DR Web Server,SILVER,HP,Proliant DL360 G5,Unknown,MXQ7410244,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,Dallas_______
SAPUSHQZAP020,W2003,EXIT,US - BLD,AUS,Production,AST Argus Insight BI DR App Server,SILVER,HP,Proliant DL360 G5,Unknown,MXQ741026D,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASTCLPA3,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod App Server,SILVER,HP,Proliant DL360 G5,Unknown,USM72402MC,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASTGMPW1,W2003,EXIT,US - BLD,AUS,Production,AST PROD  GMSIS ASKUS,SILVER,HP,Proliant DL360 G5,Unknown,MZQ734019C,EXIT,DL360 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASPDFWDCTM020,W2003,EXIT,US - BLD,AUS,Production,AST eCTDXPress Citrix Server,GOLD,HP,Proliant DL360 G7,Unknown,MXQ24401WY,MAINSTREAM,DL360 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASTMDPA2,W2003,EXIT,US - BLD,AUS,Production,AST STG Medicoder Prod App Server,SILVER,HP,Proliant DL380 G3,Unknown,81MSLJC139,MAINSTREAM,DL380 G3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASTSBPA7,W2003,EXIT,US - BLD,AUS,Production,AST PROD  Siebel   ,SILVER,HP,Proliant DL380 G4,413385-001,USX54000BL,MAINSTREAM,DL380 G4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
SAPUSHQZDB020,W2003,EXIT,US - BLD,AUS,Production,AST Argus Oracle DR DB Server,SILVER,HP,Proliant DL380 G5,Unknown,USE745N6K7,EXIT,DL380 G5,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
SAPUSDALBK010,W2003,EXIT,US - BLD,AUS,Production,AST MAGIC Replication Environment Prod App Server,SILVER,HP,Proliant DL380 G6,Unknown,JPT9331SHA,SUNSET,DL380 G6,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
SAPUSDALDB070,W2003,EXIT,US - BLD,AUS,Validation,AST MAGIC Validation ,BRONZE,HP,Proliant DL380 G7,Unknown,2M220200UU,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASTSBPA1,W2003,EXIT,US - BLD,AUS,Production,AST PROD  Siebel   ,SILVER,HP,Proliant DL380 G7,Unknown,USM60601MY,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
SAPUSDALDB080,W2003,EXIT,US - BLD,AUS,Production,AST MAGIC Production Server,SILVER,HP,Proliant DL380 G7,Unknown,2M220200UV,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCTM010,W2003,EXIT,US - BLD,AUS,Production,AST eCDT Express Citrix,GOLD,HP,Proliant DL380 G7,Unknown,MXQ24401WM,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
USDADASVSPVW01,W2003,EXIT,US - BLD,AUS,Production,AST PROD  VSS ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USPWBUDCDC020,W2003,EXIT,US - BLD,AUS,Production,Domain controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM080,W2003,EXIT,US - BLD,AUS,Production,CITRIX Server in Farm- AST50FARM,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCTM090,W2003,EXIT,US - BLD,AUS,Production,CITRIX Server in Farm- AST50FARM,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM100,W2003,EXIT,US - BLD,AUS,Production,CITRIX Server in Farm- AST50FARM,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM120,W2003,EXIT,US - BLD,AUS,Production,Citrix servers + license server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
VAPUSDALAP090,W2003,EXIT,US - BLD,AUS,Production,AST Trackwise Prod App Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASFCPVW01,W2003,EXIT,US - BLD,AUS,Production,AST FCG Prod App Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
VAPUSDALDB100,W2003,EXIT,US - BLD,AUS,Production,AST PROD DOCUBRIDGE ESUBMISSION,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSPPVW01,W2003,EXIT,US - BLD,AUS,QA,AST Sharepoint -Site - Electronic Change Request System (ECRS),BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSPPVW03,W2003,EXIT,US - BLD,AUS,QA,AST Sharepoint -Site - Electronic Change Request System (ECRS),SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSAPVW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP Brazil Financial Prod Virtual Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASRSPVW01,W2003,EXIT,US - BLD,AUS,Production,AST Readsoft Prod App Virtual Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASEAPVW01,W2003,EXIT,US - BLD,AUS,Production,AST Prod Web Reports,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASAPPVW05,W2003,EXIT,US - BLD,AUS,Production,AST ClinTrial Prod App Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASECPVW03,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress  Web,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASECPVW01,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress ISI Agent,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASECPVW02,W2003,EXIT,US - BLD,AUS,Production,AST PROD  eCTDXPress ISI Agent,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSPPVW02,W2003,EXIT,US - BLD,AUS,Production,AST Sharepoint Virtual Test Web Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSPPVW04,W2003,EXIT,US - BLD,AUS,Production,AST Sharepoint Prod Web Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASSPPVW05,W2003,EXIT,US - BLD,AUS,Production,AST Sharepoint Prod Web Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
USDADASFSCVW00,W2003,EXIT,US - BLD,AUS,Production,AST PROD Archiving / GAMS,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
GLPDFWDCWB010,W2003,EXIT,US - BLD,AUS,Production,AST MAGIC Web Prod Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,
ASTWBPA1,W2003,EXIT,US - BLD,AUS,Production,AST Internet Web Server-SITE - AQUIRE HR ORGPUBLISHER,SILVER,IBM,x3550 M3,7944,KQ0CB42,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
USDADASCGPW01,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod App Server,SILVER,IBM,x3550 M3,7944-AC1,KQ0CB73,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
USDADASCGPW02,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod App Server,SILVER,IBM,x3550 M3,7944-AC1,KQ0CB76,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
ASTCGPD1,W2003,EXIT,US - BLD,AUS,Production,AST Cognos Prod DB Server,SILVER,IBM,x3550 M3,7944-AC1,KQ0CB60,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
USDADASBPPW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC Prod Server,GOLD,IBM,x3550 M3,7944,KQ0CB69,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
ASTDCPA2,W2003,EXIT,US - BLD,AUS,Production,QPM Server (was AST PROD  US.AST PROD ellas.net DC),SILVER,IBM,x3550 M4,7914,KQ4WP7T,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
USDADASDBPW01,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC SQL Production DB Server Cluster node,SILVER,IBM,x3650 M3,7945,KQ5M8RY,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
USDADASDBPW02,W2003,EXIT,US - BLD,AUS,Production,AST SAP BPC SQL Production DB Server Cluster node,SILVER,IBM,x3650 M3,7945,06HGND7,SUNSET,X3650 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,
ASPWBUDCDC020,W2008,SUNSET,US - BLD,AUS,Production,Domain controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
USWBUASAPPVW03,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCVS090,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPMNZDCVS020,W2008,SUNSET,US - BLD,AUS,Production,Autonomy ALH ECA App server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPMNZDCVS030,W2008,SUNSET,US - BLD,AUS,Production,Autonomy ALH Connector Collector,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCWN010,W2008,SUNSET,US - BLD,AUS,Production,WINS,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
GLPDFWDCDB020,W2008,SUNSET,US - BLD,AUS,Production,AST RMS Prod App Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCDC010,W2008,SUNSET,US - BLD,AUS,Production,Domain controller,BRONZE,IBM,x3550 M4,7914-AC1,KQ3ZG44,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCAP020,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-AC1,KQ0ZC0Y,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP030,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-62u,KQ0ZC1G,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCAP040,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-62u,KQ4HA8A,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP070,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-62u,KQ5TR9X,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCAP050,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-62u,KQ5TR9W,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCAP060,W2008,SUNSET,US - BLD,AUS,Production,Autonomy EAS server,BRONZE,IBM,x3650 M4,7915-62u,KQ5TR9Y,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCDB101,W2008,SUNSET,US - BLD,AUS,Production,Autonomy SQL Node 1,BRONZE,IBM,x3650 M4,7915-62u,KQ5TT0C,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCDB102,W2008,SUNSET,US - BLD,AUS,Production,Autonomy SQL Node 2,BRONZE,IBM,x3650 M4,7915-62u,KQ6BD9M,MAINSTREAM,X3650 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP140,W2008 R2,SUNSET,US - BLD,AUS,Production,AFFECT Smartsupplies Forecasting ,SILVER,HP,Proliant DL360 G8,Unknown,MXQ30407BW,MAINSTREAM,DL360 G8,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCSP010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Windows SP Server,SILVER,HP,Proliant  DL380 G7,Unknown,2M214103WY,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
